Date,Hour,City,City_Code,Grid_ID,Consumer_Type,Energy_Consumption_kWh,Renewable_Energy_kWh,Grid_Load_Percentage,Voltage_Level,Power_Outage,Temperature_C,Tariff_Rate,Energy_Cost,Peak_Hour,Smart_Meter_ID
15-11-2025,23,Mumbai,MUM,G559,Industrial,195.4,63.3,68.54,226.82,0,33.95,9.18,1792.94,No,SM51962
12-05-2025,10,Mumbai,MUM,G244,Commercial,81.75,15.72,53.17,222.08,0,26.07,8.96,732.51,No,SM64000
25-02-2025,14,Delhi,DEL,G451,Industrial,128.04,50.26,56.8,223.17,0,29.3,7.95,1017.61,No,SM89734
17-02-2025,5,Delhi,DEL,G435,Residential,4.72,1.68,42.47,228.32,0,28.51,8.24,38.93,No,SM46869
29-09-2025,4,Hyderabad,HYD,G636,Industrial,111.25,48.38,55.12,223.1,0,31.15,7.35,817.26,No,SM76145
21-05-2025,15,Chennai,CHE,G259,Industrial,101.67,49.35,46.17,232.94,0,28.83,7.58,770.88,No,SM24781
26-05-2025,6,Ahmedabad,AMD,G884,Commercial,56.12,36.29,44.61,233.14,0,27.12,6.13,343.91,No,SM55821
26-06-2025,8,Chennai,CHE,G572,Residential,11.71,4.41,50.17,228.31,0,31.41,7.2,84.37,No,SM26618
22-11-2025,8,Bangalore,BLR,G546,Commercial,37.08,22.11,33.71,231.39,0,29.94,7.12,263.96,No,SM48139
22-04-2025,17,Hyderabad,HYD,G106,Industrial,115.2,68.76,53.52,232.55,0,24.5,6.83,786.64,No,SM31967
03-06-2025,10,Bangalore,BLR,G232,Industrial,299.6,163.09,73.96,222.18,0,29.29,7.08,2121.53,No,SM68383
10-07-2025,23,Delhi,DEL,G804,Residential,14.68,5.18,54.47,220.1,0,27.8,8.2,120.37,No,SM66775
12-01-2025,19,Bangalore,BLR,G480,Industrial,416.42,159.1,82.64,234.58,0,30.02,6.93,2885.58,Yes,SM78294
15-02-2025,23,Mumbai,MUM,G688,Industrial,116.87,18.85,41.69,231.46,0,28.68,8.64,1009.84,No,SM78873
14-04-2025,9,Kolkata,PUN,G485,Industrial,153.21,57.41,72.38,225.25,0,29.86,6.33,970.31,No,SM65600
13-07-2025,12,Hyderabad,HYD,G602,Residential,13.75,6.65,56.38,233.18,0,31.18,6.75,92.78,No,SM34221
01-05-2025,16,Chennai,CHE,G799,Residential,13.03,4.75,40.3,225.27,0,27.46,7.43,96.75,No,SM66403
29-05-2025,21,Kolkata,PUN,G495,Commercial,95.68,35.55,65.35,227.62,0,31.13,6.2,593.35,Yes,SM23064
16-10-2025,6,Hyderabad,HYD,G846,Residential,6.25,3.12,38.63,221.04,0,27.91,6.53,40.8,No,SM57086
01-02-2025,21,Bangalore,BLR,G306,Industrial,288.91,122.83,82.89,230.96,0,27.08,7.4,2137.91,Yes,SM91950
07-10-2025,9,Kolkata,PUN,G644,Residential,4.68,1.27,46.48,231.64,0,25.69,6.6,30.9,No,SM92601
17-10-2025,4,Bangalore,BLR,G282,Commercial,24.1,14.72,52.41,228.58,0,21.36,6.7,161.51,No,SM86636
14-11-2025,14,Bangalore,BLR,G572,Industrial,140.79,70.95,55.08,224.73,0,28.99,7.33,1032.43,No,SM77873
11-05-2025,1,Bangalore,BLR,G176,Commercial,26.6,12.95,54.66,230.76,0,27.44,6.75,179.61,No,SM65029
15-08-2025,17,Bangalore,BLR,G536,Residential,7.29,3.55,45.73,230.93,0,23.26,6.71,48.92,No,SM10298
14-07-2025,23,Ahmedabad,AMD,G971,Residential,7.88,4.82,40.79,223.5,0,33.9,5.68,44.71,No,SM81066
18-12-2025,12,Mumbai,MUM,G123,Commercial,75.87,22,63.59,232.89,0,31.2,8.56,649.65,No,SM43937
18-03-2025,13,Chandigarh,CHD,G944,Industrial,101.52,50.18,49.15,228.55,0,25.19,6.23,632.44,No,SM76095
24-07-2025,11,Chennai,CHE,G480,Industrial,186.25,101.78,53.63,231.36,0,32.56,7.89,1469.58,No,SM71480
15-10-2025,2,Kolkata,PUN,G378,Industrial,76.12,25.67,65.58,234.95,0,23.89,6.5,495.05,No,SM50045
06-02-2025,12,Bangalore,BLR,G190,Industrial,219.83,110,75.98,223.71,0,26.83,6.83,1502.55,No,SM96802
14-10-2025,17,Chandigarh,CHD,G146,Residential,2.42,1.2,59.24,231.49,0,24.56,6.35,15.37,No,SM39205
18-10-2025,13,Chandigarh,CHD,G984,Industrial,115.9,61.43,68.59,229.42,0,23.07,5.79,671.4,No,SM52828
21-04-2025,2,Bangalore,BLR,G581,Industrial,97.98,41.51,41.8,227.72,0,24.18,6.78,664.38,No,SM74072
17-08-2025,22,Delhi,DEL,G450,Industrial,210.21,73.91,64.02,225.62,0,25.42,8.23,1729.48,Yes,SM76454
20-05-2025,18,Mumbai,MUM,G626,Industrial,297.76,58.2,82.78,234.72,0,28.03,9.2,2739.97,Yes,SM65066
09-12-2025,22,Hyderabad,HYD,G978,Commercial,45.78,23.22,62.58,224.15,0,30.58,6.69,306.06,Yes,SM81724
22-06-2025,20,Mumbai,MUM,G445,Commercial,92.84,27.99,53.28,229.8,0,30.74,9.08,842.6,Yes,SM87692
24-05-2025,18,Hyderabad,HYD,G796,Commercial,133.96,45.42,69.4,234.99,0,26.11,7.21,965.92,Yes,SM36026
31-12-2025,3,Bangalore,BLR,G308,Industrial,67.64,34.71,45.76,224.52,0,30.24,6.77,457.8,No,SM82049
14-04-2025,3,Bangalore,BLR,G454,Commercial,26.82,12.02,57.68,225.94,0,29.06,6.93,185.97,No,SM19708
17-06-2025,5,Delhi,DEL,G455,Commercial,43.61,17.53,38.36,221.5,0,27.32,8.21,358.02,No,SM20384
19-12-2025,20,Hyderabad,HYD,G784,Industrial,206.17,122.59,57.62,220.67,1,29.93,7.01,1445.55,Yes,SM46488
20-05-2025,6,Kolkata,PUN,G554,Industrial,165.53,56.49,55.42,234.08,0,25.7,6.8,1125.54,No,SM37046
23-09-2025,14,Kolkata,PUN,G851,Industrial,80.64,31.55,46.15,227.5,0,30.88,6.57,529.91,No,SM21182
28-11-2025,6,Chennai,CHE,G555,Industrial,128.99,42.6,69.9,223.62,0,29.08,7.16,923.98,No,SM35727
22-07-2025,1,Chennai,CHE,G476,Commercial,27.5,11.8,58.75,221.07,0,34.52,7.39,203.38,No,SM35840
28-09-2025,4,Hyderabad,HYD,G296,Industrial,89.64,48.78,57.96,221.4,0,24.68,6.59,590.93,No,SM18733
19-08-2025,4,Ahmedabad,AMD,G365,Commercial,28.69,14.37,46.87,234.4,0,31.48,5.51,158.12,No,SM25147
31-07-2025,22,Kolkata,PUN,G403,Commercial,79.96,20.98,41.12,226.93,0,25.8,6.35,507.7,Yes,SM34235
10-03-2025,4,Bangalore,BLR,G772,Industrial,123.25,68.35,64.32,220.63,0,28.22,6.79,836.97,No,SM61072
15-02-2025,10,Kolkata,PUN,G697,Industrial,93.89,36.14,54.84,229.91,0,27.34,6.24,586.31,No,SM81345
29-01-2025,20,Delhi,DEL,G344,Residential,23.72,5.48,60.37,230.82,0,25.2,7.75,183.84,Yes,SM56193
09-08-2025,22,Kolkata,PUN,G741,Industrial,211.36,53.76,65.1,221.79,0,30.23,6.39,1351.23,Yes,SM52848
03-08-2025,5,Kolkata,PUN,G859,Commercial,28.65,9.25,40,233.78,0,22.44,6.29,180.07,No,SM39864
21-09-2025,19,Kolkata,PUN,G985,Industrial,279.61,107.41,73.88,232.91,0,27.77,6.24,1745.8,Yes,SM22173
05-04-2025,21,Bangalore,BLR,G437,Commercial,68.36,40.82,51.84,228.1,0,24.21,6.58,449.67,Yes,SM95369
27-07-2025,7,Chennai,CHE,G539,Industrial,106.03,44.96,45.6,231.83,0,30.65,7.29,772.59,No,SM28751
18-02-2025,5,Chennai,CHE,G819,Industrial,121.92,61.8,63.19,222.61,0,26.4,7.7,938.76,No,SM87684
21-12-2025,22,Chennai,CHE,G104,Industrial,396.4,155.12,93.64,221.89,0,35.52,7.16,2836.76,Yes,SM98881
14-07-2025,23,Delhi,DEL,G636,Industrial,254.65,78.68,60.47,220.84,0,31.31,7.9,2011.08,No,SM27529
29-09-2025,5,Ahmedabad,AMD,G242,Industrial,66.08,34.16,48.61,229.95,0,36.63,5.99,395.81,No,SM82248
28-04-2025,5,Ahmedabad,AMD,G456,Commercial,24.81,12.63,57.48,232.57,0,27.18,6.24,154.88,No,SM48080
10-10-2025,23,Bangalore,BLR,G696,Industrial,119.57,51.93,65.96,232.48,0,22.82,6.65,795.1,No,SM70470
09-09-2025,14,Bangalore,BLR,G917,Residential,5.63,2.83,49.56,220.28,0,28.02,7.23,40.68,No,SM74478
04-03-2025,17,Ahmedabad,AMD,G344,Residential,2.9,1.84,37.29,232.95,0,28.51,5.73,16.59,No,SM85864
16-02-2025,3,Hyderabad,HYD,G464,Commercial,26.59,16.23,41.66,234.53,0,25.21,6.79,180.64,No,SM16337
04-08-2025,22,Kolkata,PUN,G847,Commercial,31.41,8.02,51.15,229.55,0,22.22,6.73,211.3,Yes,SM80661
15-09-2025,16,Bangalore,BLR,G912,Industrial,157.96,76.01,72.8,230.08,0,23.68,7.42,1171.71,No,SM44353
06-02-2025,2,Chandigarh,CHD,G444,Residential,2.21,0.88,38.22,220.47,0,29.61,6.14,13.58,No,SM27603
08-07-2025,0,Bangalore,BLR,G971,Residential,3.3,1.77,38.33,229.11,0,22.7,6.55,21.64,No,SM25781
03-06-2025,8,Ahmedabad,AMD,G150,Industrial,128.03,70.37,45.8,225.14,0,30.86,6.35,813.12,No,SM99699
21-10-2025,4,Bangalore,BLR,G670,Industrial,87.14,45.91,57.71,233.28,0,22.41,7.49,652.59,No,SM97426
12-08-2025,14,Kolkata,PUN,G185,Industrial,137.04,45.38,54.24,227.31,0,27.02,6.26,857.83,No,SM96819
13-09-2025,23,Kolkata,PUN,G442,Commercial,23.64,8.73,57.36,226.94,0,23.34,6.8,160.73,No,SM42248
18-05-2025,19,Chandigarh,CHD,G644,Industrial,162.42,76.51,64.24,221.18,0,26.09,5.77,937.31,Yes,SM11910
05-08-2025,21,Kolkata,PUN,G922,Industrial,295.55,114.16,63.72,226.48,0,23.41,6.29,1859.8,Yes,SM65377
12-03-2025,16,Bangalore,BLR,G221,Industrial,187.87,84,52.79,222.84,1,26.58,6.88,1292.86,No,SM14149
18-09-2025,15,Ahmedabad,AMD,G147,Industrial,165.94,63.06,69.59,221.13,1,27.67,5.78,959.99,No,SM49300
25-01-2025,23,Kolkata,PUN,G988,Residential,8.85,2.87,40,226.62,0,28.7,6.54,57.85,No,SM61478
24-02-2025,2,Hyderabad,HYD,G303,Commercial,14.35,6.37,57.43,231.82,0,25.15,6.81,97.73,No,SM61479
29-09-2025,21,Delhi,DEL,G505,Commercial,81.77,38.72,53.18,233.38,0,32.55,7.72,631.29,Yes,SM12987
26-08-2025,2,Chennai,CHE,G139,Residential,2.87,1.21,53.29,220.2,0,32.02,7.71,22.09,No,SM36850
15-08-2025,10,Delhi,DEL,G856,Residential,4.28,1.56,52.43,234.7,0,23.97,8.1,34.7,No,SM50895
01-11-2025,20,Hyderabad,HYD,G869,Residential,6.39,2.85,48.64,222.15,0,27.16,7.33,46.79,Yes,SM22088
19-09-2025,23,Bangalore,BLR,G475,Commercial,23.31,12.07,44.33,229.03,0,29.87,6.58,153.48,No,SM99696
25-03-2025,17,Ahmedabad,AMD,G943,Residential,6.28,4.34,53.63,230.41,1,33.42,6.23,39.12,No,SM13759
02-03-2025,4,Hyderabad,HYD,G103,Industrial,106.44,44.49,53.64,233.22,0,32.63,7.21,767.76,No,SM25225
08-01-2025,5,Hyderabad,HYD,G535,Industrial,63.6,27.53,57.36,227.43,0,27.68,6.86,436.01,No,SM80275
27-09-2025,8,Ahmedabad,AMD,G605,Residential,4.84,3.36,51.48,227.34,0,33.3,6.01,29.1,No,SM90885
17-11-2025,6,Ahmedabad,AMD,G918,Residential,6.42,4.45,38.64,224.15,0,33.87,6.26,40.17,No,SM34562
18-11-2025,18,Chandigarh,CHD,G122,Industrial,165.12,60.24,52.51,228.85,0,23.87,5.61,927.08,Yes,SM25677
22-02-2025,11,Hyderabad,HYD,G799,Industrial,156.69,73.09,71.67,220.64,0,24.71,7.16,1122.05,No,SM83690
13-05-2025,23,Ahmedabad,AMD,G279,Commercial,24.13,15.66,38.41,234.91,0,34.36,6.28,151.43,No,SM26347
13-04-2025,23,Mumbai,MUM,G731,Commercial,55.9,11.36,62.59,224.08,0,30.66,8.87,496.09,No,SM70988
10-06-2025,0,Bangalore,BLR,G606,Commercial,45.98,18.21,63.6,231.75,0,24.6,7.2,330.99,No,SM98320
15-03-2025,17,Bangalore,BLR,G520,Industrial,171.99,74.17,76.2,231.62,0,23.13,7.29,1253.38,No,SM23152
04-06-2025,1,Delhi,DEL,G201,Commercial,36.45,13.84,40.64,225.07,0,25.49,8.34,303.81,No,SM44831
23-11-2025,0,Hyderabad,HYD,G469,Commercial,19.32,10.4,38.93,228.82,0,26.46,7.37,142.31,No,SM23347
20-06-2025,0,Kolkata,PUN,G851,Industrial,88.97,26.5,46.67,230.89,0,24.94,6.36,566.07,No,SM30882
20-02-2025,23,Chandigarh,CHD,G546,Industrial,108.06,35.05,45.81,225.14,0,25.18,5.97,645.22,No,SM39934
02-08-2025,15,Bangalore,BLR,G624,Industrial,92.75,38.97,47.27,224.58,0,22.47,7.38,684.25,No,SM94524
01-01-2025,15,Chennai,CHE,G193,Commercial,34.22,18.22,42.42,232.08,0,30.04,7.38,252.48,No,SM96397
09-04-2025,9,Chennai,CHE,G692,Commercial,60.09,36.88,49.01,232.15,0,26.16,7.93,476.78,No,SM74732
02-11-2025,14,Delhi,DEL,G706,Industrial,157.29,39.81,71.73,220.05,0,24.28,7.58,1193,No,SM62912
19-02-2025,6,Chennai,CHE,G767,Residential,4.58,2.42,58.46,229.53,0,30.34,7.46,34.12,No,SM70309
19-04-2025,18,Kolkata,PUN,G469,Commercial,40.82,15.15,62.15,225.89,0,25.11,6.33,258.51,Yes,SM35436
05-05-2025,5,Bangalore,BLR,G141,Industrial,74.79,34.4,41.48,229.95,0,21.58,6.87,513.91,No,SM22135
16-12-2025,0,Ahmedabad,AMD,G126,Commercial,29.75,13.45,61.98,221.98,0,34.21,5.91,175.89,No,SM81340
03-05-2025,7,Bangalore,BLR,G679,Commercial,26.48,8.45,40.65,228.15,0,27.75,6.9,182.7,No,SM47595
21-06-2025,4,Kolkata,PUN,G317,Residential,5.19,1.9,40,233.92,0,29,6.54,33.95,No,SM23596
18-04-2025,20,Delhi,DEL,G206,Industrial,228.27,89.87,59.83,226.81,0,25.16,8.15,1859.44,Yes,SM31838
12-08-2025,19,Mumbai,MUM,G191,Commercial,66.38,9.96,60.64,225.5,0,30.81,8.6,570.64,Yes,SM62688
25-04-2025,8,Bangalore,BLR,G236,Industrial,145.72,79.16,63.57,228,0,28.32,6.59,960.44,No,SM46070
15-02-2025,10,Ahmedabad,AMD,G661,Commercial,54.95,28.92,50.5,221.1,0,35.61,6.13,336.66,No,SM46729
23-05-2025,14,Mumbai,MUM,G775,Commercial,38.21,5.84,41.82,221.67,0,33.98,8.72,333.23,No,SM75719
19-04-2025,5,Mumbai,MUM,G841,Commercial,23.64,4.52,54.36,229.11,0,28.32,8.72,206.21,No,SM35510
29-04-2025,0,Mumbai,MUM,G864,Commercial,32.08,10.17,58.21,229.12,0,30.91,9.03,289.73,No,SM49510
21-03-2025,3,Kolkata,PUN,G437,Residential,2.01,0.68,61.19,230.48,0,26,6.54,13.15,No,SM68530
11-07-2025,5,Chennai,CHE,G191,Industrial,148.49,78.17,57.85,222.7,0,34.52,7.14,1060.64,No,SM25854
22-01-2025,18,Mumbai,MUM,G914,Commercial,53.99,12.65,40.4,230.41,0,25.1,9.04,488.19,Yes,SM68846
14-01-2025,10,Delhi,DEL,G992,Residential,6.08,2.8,35.61,220.34,0,25.57,7.61,46.24,No,SM87854
29-09-2025,15,Hyderabad,HYD,G155,Commercial,52.88,23.21,57.29,223.11,0,27.13,6.55,346.1,No,SM61057
02-04-2025,13,Chandigarh,CHD,G533,Residential,7.07,2.05,44.71,222.48,0,25.01,6.21,43.89,No,SM19641
28-10-2025,10,Chandigarh,CHD,G163,Residential,9.05,3.29,47.9,224.78,1,26.89,6.34,57.35,No,SM40805
27-04-2025,2,Kolkata,PUN,G215,Industrial,94.63,35.06,60.57,222.39,0,22.53,6.72,636.24,No,SM82136
26-10-2025,19,Chandigarh,CHD,G795,Commercial,33.95,13.87,46.4,231.83,0,24.21,5.87,199.4,Yes,SM45795
02-03-2025,2,Delhi,DEL,G184,Commercial,20.09,6.57,34.01,222.72,0,28.8,8.29,166.6,No,SM99833
28-04-2025,3,Chandigarh,CHD,G451,Commercial,15.62,8.53,41.56,220.56,0,25.17,6.2,96.91,No,SM34380
10-04-2025,3,Chennai,CHE,G124,Commercial,17.41,6.4,33.74,222.37,0,28.62,7.34,127.73,No,SM17821
06-03-2025,16,Chandigarh,CHD,G620,Commercial,15.99,7.6,51.6,229.7,0,23.24,6.31,100.83,No,SM73659
14-01-2025,10,Chandigarh,CHD,G275,Commercial,30.29,14.2,60.03,234.47,0,28.74,5.87,177.76,No,SM91262
18-09-2025,17,Hyderabad,HYD,G843,Industrial,160.34,89.91,51.03,220.81,0,26.21,7.27,1166.34,No,SM26231
11-06-2025,6,Hyderabad,HYD,G765,Residential,11.62,6.67,56.16,226.92,0,31.29,7.11,82.65,No,SM55189
10-02-2025,4,Hyderabad,HYD,G652,Residential,4.47,1.93,46.45,230.04,0,24.48,6.89,30.79,No,SM58411
03-04-2025,0,Chandigarh,CHD,G814,Commercial,16.07,6.16,58.61,227.62,0,23.83,5.74,92.32,No,SM69846
12-07-2025,5,Delhi,DEL,G527,Residential,4.04,0.98,39.4,226.29,0,30.82,7.61,30.75,No,SM45436
15-12-2025,22,Bangalore,BLR,G722,Industrial,307.55,195.36,75.75,231.81,0,21.8,6.69,2058.21,Yes,SM76591
06-11-2025,14,Bangalore,BLR,G338,Industrial,160.81,87.25,48.08,224.01,0,29.5,7.13,1146.04,No,SM17019
27-04-2025,1,Kolkata,PUN,G280,Commercial,20.12,5.43,41.05,223.34,0,28.79,6.3,126.69,No,SM99097
23-04-2025,13,Bangalore,BLR,G613,Commercial,42.57,23.3,38.26,224.99,0,27.4,6.69,284.88,No,SM79737
29-01-2025,12,Chandigarh,CHD,G731,Residential,5.1,1.32,39.51,233.34,0,26.82,6.38,32.53,No,SM55987
11-06-2025,1,Bangalore,BLR,G793,Commercial,39.53,18.53,46.95,222.97,0,26.44,6.7,264.76,No,SM91540
25-05-2025,0,Hyderabad,HYD,G141,Residential,5.25,3.28,58.52,234.89,0,26.34,6.92,36.28,No,SM15670
29-04-2025,1,Hyderabad,HYD,G690,Commercial,34.47,19.74,44.45,223.31,0,25.63,6.94,239.38,No,SM86359
29-12-2025,19,Mumbai,MUM,G566,Residential,13.64,5.01,60.36,229.79,0,31.08,9.14,124.76,Yes,SM15288
12-06-2025,22,Bangalore,BLR,G971,Commercial,84.4,43.9,46.44,231.3,0,23.11,6.79,572.92,Yes,SM33439
06-01-2025,20,Bangalore,BLR,G283,Commercial,74.35,21.1,57.43,220.01,0,21.56,6.9,513.04,Yes,SM24144
10-07-2025,11,Mumbai,MUM,G667,Residential,10.09,4.04,49.01,234.12,0,30.32,9.15,92.27,No,SM11330
28-08-2025,12,Mumbai,MUM,G108,Industrial,256.15,54.3,83.61,221.56,0,33.32,8.92,2284.54,No,SM42867
04-07-2025,4,Chennai,CHE,G369,Industrial,165.58,66,73.56,230.24,0,32.28,7.61,1259.35,No,SM96885
25-05-2025,1,Delhi,DEL,G213,Industrial,89.6,37.15,64.96,221.75,0,27.46,8.17,731.61,No,SM75443
01-08-2025,13,Kolkata,PUN,G457,Industrial,138.78,51.37,65.05,222.76,0,31.7,6.73,933.96,No,SM17681
24-01-2025,20,Ahmedabad,AMD,G148,Commercial,31.36,18.15,41.14,220.8,1,28.74,5.73,179.87,Yes,SM63736
22-10-2025,11,Mumbai,MUM,G265,Residential,12.77,2.43,45.28,228.21,0,32.96,9.36,119.56,No,SM72816
10-10-2025,15,Chandigarh,CHD,G824,Residential,2.21,0.83,55.22,226.16,0,22.33,6.07,13.41,No,SM11215
15-08-2025,19,Delhi,DEL,G508,Industrial,380.83,140.53,93.08,222.08,0,31.66,7.76,2956.49,Yes,SM28274
01-11-2025,15,Ahmedabad,AMD,G110,Residential,6.62,2.93,33.66,220.61,0,30.63,5.93,39.31,No,SM40353
08-12-2025,10,Chandigarh,CHD,G329,Industrial,88.04,39.32,59.8,222.66,0,21.48,6.08,535.36,No,SM43674
06-02-2025,21,Kolkata,PUN,G982,Industrial,229.69,69.96,73.21,223.49,0,26.46,6.65,1526.54,Yes,SM26292
06-08-2025,20,Delhi,DEL,G506,Commercial,85.22,34.5,65.52,231.36,0,32.92,8.05,685.9,Yes,SM29479
16-10-2025,13,Chandigarh,CHD,G213,Residential,5.11,1.65,32.51,225.26,0,21.84,6.32,32.29,No,SM95183
26-07-2025,15,Kolkata,PUN,G978,Commercial,21.32,5.97,49.22,220.14,0,30.49,6.63,141.48,No,SM89090
04-04-2025,8,Hyderabad,HYD,G617,Residential,5.37,3.08,48.54,225.25,1,31.98,6.83,36.68,No,SM69800
04-11-2025,14,Chandigarh,CHD,G758,Industrial,80.12,38.37,61.01,231.36,0,20.2,5.7,456.39,No,SM37307
31-10-2025,11,Mumbai,MUM,G502,Commercial,20.17,8.25,47.02,227.98,0,27.21,9.28,187.09,No,SM69418
21-12-2025,6,Delhi,DEL,G349,Residential,12.11,2.03,44.21,227.84,0,23.5,8.27,100.12,No,SM34159
20-05-2025,14,Bangalore,BLR,G634,Residential,4.18,2.22,30.42,222.19,0,27.33,6.88,28.72,No,SM48904
01-01-2025,18,Mumbai,MUM,G157,Industrial,233.48,48.73,64.35,220.17,0,29.29,8.77,2046.78,Yes,SM93569
27-07-2025,20,Ahmedabad,AMD,G464,Residential,22.86,14.31,57.29,231,0,27.3,6.46,147.62,Yes,SM66108
09-02-2025,21,Delhi,DEL,G788,Industrial,332.64,112.91,78.26,231.67,0,23.4,8.04,2673.02,Yes,SM51150
07-03-2025,17,Bangalore,BLR,G725,Industrial,85.36,40.7,39.54,224.32,0,24.94,7.12,607.38,No,SM18257
27-06-2025,15,Mumbai,MUM,G845,Commercial,59.87,14.21,42.99,223.41,0,30.88,8.94,535.3,No,SM11272
30-09-2025,3,Mumbai,MUM,G737,Industrial,93.69,15.63,66.37,225.38,0,26.39,9.11,853.94,No,SM97386
09-09-2025,15,Chennai,CHE,G308,Commercial,50,24.02,40,227.18,0,32.2,7.44,371.85,No,SM16282
27-02-2025,11,Hyderabad,HYD,G766,Commercial,42.72,19.72,46.27,226.64,0,32.95,7.06,301.72,No,SM75246
07-09-2025,8,Delhi,DEL,G862,Commercial,29.97,12.3,55,221.93,0,30.82,7.82,234.39,No,SM20337
27-11-2025,16,Kolkata,PUN,G720,Residential,3.8,0.98,40,221.25,0,23.93,6.46,24.52,No,SM63026
04-10-2025,5,Chandigarh,CHD,G800,Residential,3.47,1.69,41.35,220.23,0,27.42,5.97,20.74,No,SM27502
26-01-2025,17,Kolkata,PUN,G155,Industrial,97.23,30.07,43.28,221.15,0,31.45,6.3,612.26,No,SM87393
21-06-2025,3,Chennai,CHE,G359,Residential,5.57,2.92,37.56,220.99,0,33.28,7.3,40.65,No,SM42388
08-03-2025,19,Hyderabad,HYD,G443,Industrial,307.07,141.37,60.71,231.93,0,28.6,7.3,2240.73,Yes,SM81544
21-12-2025,8,Chennai,CHE,G383,Residential,2.86,1.38,55.29,231.37,0,27.57,7.76,22.18,No,SM57865
26-06-2025,3,Mumbai,MUM,G181,Residential,4.06,0.88,51.41,228.07,0,31.65,9.08,36.9,No,SM62070
03-05-2025,23,Mumbai,MUM,G150,Residential,11.93,1.79,50.19,229.62,0,29.73,9.24,110.3,No,SM30591
16-01-2025,7,Bangalore,BLR,G318,Industrial,212.83,117.96,79.28,225.55,0,25.29,6.84,1455.51,No,SM28893
08-11-2025,10,Kolkata,PUN,G852,Industrial,175.9,52.21,57.42,225.34,0,30.24,6.65,1169.7,No,SM80445
08-11-2025,16,Chennai,CHE,G455,Industrial,154.49,65.09,52.45,230.13,0,26.83,7.13,1101.19,No,SM48418
06-04-2025,15,Delhi,DEL,G252,Residential,10.77,3.95,60.08,233.03,0,26.64,8.42,90.72,No,SM99574
28-08-2025,9,Hyderabad,HYD,G399,Commercial,50.53,19.51,55.05,220.2,0,29,7.2,363.99,No,SM42260
30-12-2025,20,Ahmedabad,AMD,G737,Commercial,39.33,20.57,60.93,233.16,0,28.08,6.47,254.38,Yes,SM49476
14-08-2025,21,Mumbai,MUM,G882,Residential,6.7,2.49,55.67,226.25,0,28.14,8.86,59.39,Yes,SM43732
12-06-2025,6,Ahmedabad,AMD,G892,Industrial,146.42,76.61,69.64,229.65,0,34.99,5.92,867.31,No,SM56869
01-10-2025,16,Chandigarh,CHD,G565,Residential,2.27,0.96,31.23,233.9,0,25.92,5.82,13.22,No,SM44809
25-03-2025,21,Delhi,DEL,G903,Residential,13,3.33,53.3,222.87,0,26.12,7.84,101.96,Yes,SM37235
25-06-2025,12,Mumbai,MUM,G211,Industrial,287.57,43.14,63.76,229.03,0,30.86,9.46,2721.79,No,SM40947
29-03-2025,18,Hyderabad,HYD,G102,Residential,20.37,5.93,34.04,221.99,0,33.61,7.37,150.23,Yes,SM80676
25-07-2025,10,Hyderabad,HYD,G415,Commercial,67.64,32.19,40.76,231.69,0,32.38,7.37,498.5,No,SM19534
25-01-2025,23,Chandigarh,CHD,G318,Commercial,20.72,5.69,42.07,233.28,0,26.88,6.1,126.43,No,SM67752
11-09-2025,12,Bangalore,BLR,G552,Commercial,44.7,24.16,41.47,224.91,0,26.7,7.07,316.12,No,SM90160
25-07-2025,13,Kolkata,PUN,G168,Residential,9.29,2.6,45.89,232.19,0,28.12,6.6,61.35,No,SM37479
24-03-2025,15,Bangalore,BLR,G498,Residential,6.67,3.25,37.67,228.5,0,24.58,6.83,45.56,No,SM45065
30-01-2025,7,Delhi,DEL,G702,Residential,9.69,3.55,40.97,224.66,0,27.01,7.5,72.67,No,SM97293
28-08-2025,14,Mumbai,MUM,G254,Industrial,108.87,37.49,56.89,231.8,0,30.37,8.64,940.58,No,SM41639
07-11-2025,15,Chennai,CHE,G575,Residential,6.92,2.71,50.69,226.59,0,28.72,7.98,55.16,No,SM18583
06-05-2025,23,Ahmedabad,AMD,G487,Residential,8.07,4.08,34.81,224.53,0,30.46,5.62,45.4,No,SM76070
27-03-2025,9,Mumbai,MUM,G211,Residential,4.91,0.9,36.49,225.26,0,28.89,8.61,42.23,No,SM12988
21-10-2025,20,Hyderabad,HYD,G315,Industrial,286.35,128.88,67.64,229.59,0,27.24,7.15,2047.52,Yes,SM66650
29-04-2025,20,Mumbai,MUM,G390,Commercial,29.07,9.75,43.91,224.35,0,30.61,8.95,260.18,Yes,SM36242
14-08-2025,7,Delhi,DEL,G855,Industrial,204.93,48.22,55.49,234.33,0,24.97,7.83,1603.68,No,SM79573
31-10-2025,4,Chennai,CHE,G761,Industrial,135.79,65.17,54.58,234.99,0,32.16,7.96,1081.48,No,SM33167
28-11-2025,5,Bangalore,BLR,G155,Residential,3.7,1.76,53.37,228.11,0,21.26,7.08,26.22,No,SM99793
03-07-2025,15,Kolkata,PUN,G390,Residential,3.73,1.24,40,224.6,0,28.09,6.73,25.06,No,SM16872
24-03-2025,2,Mumbai,MUM,G395,Industrial,143.82,28.73,63.38,221.76,0,30.95,8.99,1292.43,No,SM39416
20-10-2025,6,Bangalore,BLR,G967,Commercial,36.99,17.41,39.7,229.13,0,30.92,6.86,253.7,No,SM35710
